Project-Number,Name,Lat,Lng,Weather_Date,Weather_Type
23-147,KSU Waters Hall 1st Floor South Wing Renovation,39.18360819999999,-96.57166939999999,2024-01-06 18:00:00,good weather
23-147,KSU Waters Hall 1st Floor South Wing Renovation,39.18360819999999,-96.57166939999999,2024-01-07 06:00:00,good weather
23-147,KSU Waters Hall 1st Floor South Wing Renovation,39.18360819999999,-96.57166939999999,2024-01-07 09:00:00,good weather
23-147,KSU Waters Hall 1st Floor South Wing Renovation,39.18360819999999,-96.57166939999999,2024-01-07 12:00:00,good weather
23-147,KSU Waters Hall 1st Floor South Wing Renovation,39.18360819999999,-96.57166939999999,2024-01-07 15:00:00,good weather
23-147,KSU Waters Hall 1st Floor South Wing Renovation,39.18360819999999,-96.57166939999999,2024-01-07 18:00:00,good weather
23-147,KSU Waters Hall 1st Floor South Wing Renovation,39.18360819999999,-96.57166939999999,2024-01-08 06:00:00,High Wind
23-147,KSU Waters Hall 1st Floor South Wing Renovation,39.18360819999999,-96.57166939999999,2024-01-08 09:00:00,Rain
23-147,KSU Waters Hall 1st Floor South Wing Renovation,39.18360819999999,-96.57166939999999,2024-01-08 12:00:00,Snow
23-147,KSU Waters Hall 1st Floor South Wing Renovation,39.18360819999999,-96.57166939999999,2024-01-08 15:00:00,Snow
23-147,KSU Waters Hall 1st Floor South Wing Renovation,39.18360819999999,-96.57166939999999,2024-01-08 18:00:00,Snow
23-147,KSU Waters Hall 1st Floor South Wing Renovation,39.18360819999999,-96.57166939999999,2024-01-09 06:00:00,Snow
23-147,KSU Waters Hall 1st Floor South Wing Renovation,39.18360819999999,-96.57166939999999,2024-01-09 09:00:00,High Wind
23-147,KSU Waters Hall 1st Floor South Wing Renovation,39.18360819999999,-96.57166939999999,2024-01-09 12:00:00,High Wind
23-147,KSU Waters Hall 1st Floor South Wing Renovation,39.18360819999999,-96.57166939999999,2024-01-09 15:00:00,High Wind
23-147,KSU Waters Hall 1st Floor South Wing Renovation,39.18360819999999,-96.57166939999999,2024-01-09 18:00:00,good weather
23-148,Remsen RO WTP,42.8173294,-95.97043230000001,2024-01-05 06:00:00,good weather
23-148,Remsen RO WTP,42.8173294,-95.97043230000001,2024-01-05 09:00:00,good weather
23-148,Remsen RO WTP,42.8173294,-95.97043230000001,2024-01-05 12:00:00,good weather
23-148,Remsen RO WTP,42.8173294,-95.97043230000001,2024-01-05 15:00:00,good weather
23-148,Remsen RO WTP,42.8173294,-95.97043230000001,2024-01-05 18:00:00,good weather
23-148,Remsen RO WTP,42.8173294,-95.97043230000001,2024-01-06 06:00:00,Snow
23-148,Remsen RO WTP,42.8173294,-95.97043230000001,2024-01-06 09:00:00,Snow
23-148,Remsen RO WTP,42.8173294,-95.97043230000001,2024-01-06 12:00:00,good weather
23-148,Remsen RO WTP,42.8173294,-95.97043230000001,2024-01-06 15:00:00,Snow
23-148,Remsen RO WTP,42.8173294,-95.97043230000001,2024-01-06 18:00:00,Snow
23-148,Remsen RO WTP,42.8173294,-95.97043230000001,2024-01-07 06:00:00,Extreme Low Temperature
23-148,Remsen RO WTP,42.8173294,-95.97043230000001,2024-01-07 09:00:00,Extreme Low Temperature
23-148,Remsen RO WTP,42.8173294,-95.97043230000001,2024-01-07 12:00:00,good weather
23-148,Remsen RO WTP,42.8173294,-95.97043230000001,2024-01-07 15:00:00,good weather
23-148,Remsen RO WTP,42.8173294,-95.97043230000001,2024-01-07 18:00:00,good weather
23-148,Remsen RO WTP,42.8173294,-95.97043230000001,2024-01-08 06:00:00,good weather
23-148,Remsen RO WTP,42.8173294,-95.97043230000001,2024-01-08 09:00:00,good weather
23-148,Remsen RO WTP,42.8173294,-95.97043230000001,2024-01-08 12:00:00,good weather
23-148,Remsen RO WTP,42.8173294,-95.97043230000001,2024-01-08 15:00:00,Snow
23-148,Remsen RO WTP,42.8173294,-95.97043230000001,2024-01-08 18:00:00,Snow
23-148,Remsen RO WTP,42.8173294,-95.97043230000001,2024-01-09 06:00:00,Snow
23-148,Remsen RO WTP,42.8173294,-95.97043230000001,2024-01-09 09:00:00,Snow
23-148,Remsen RO WTP,42.8173294,-95.97043230000001,2024-01-09 12:00:00,good weather
23-148,Remsen RO WTP,42.8173294,-95.97043230000001,2024-01-09 15:00:00,good weather
23-148,Remsen RO WTP,42.8173294,-95.97043230000001,2024-01-09 18:00:00,good weather
23-149,Hybar Rolling Mill Structural Package,35.7028603,-89.9700561,2024-01-05 06:00:00,good weather
23-149,Hybar Rolling Mill Structural Package,35.7028603,-89.9700561,2024-01-05 09:00:00,good weather
23-149,Hybar Rolling Mill Structural Package,35.7028603,-89.9700561,2024-01-05 12:00:00,good weather
23-149,Hybar Rolling Mill Structural Package,35.7028603,-89.9700561,2024-01-05 15:00:00,Rain
23-149,Hybar Rolling Mill Structural Package,35.7028603,-89.9700561,2024-01-05 18:00:00,Rain
23-149,Hybar Rolling Mill Structural Package,35.7028603,-89.9700561,2024-01-06 06:00:00,good weather
23-149,Hybar Rolling Mill Structural Package,35.7028603,-89.9700561,2024-01-06 09:00:00,good weather
23-149,Hybar Rolling Mill Structural Package,35.7028603,-89.9700561,2024-01-06 12:00:00,good weather
23-149,Hybar Rolling Mill Structural Package,35.7028603,-89.9700561,2024-01-06 15:00:00,good weather
23-149,Hybar Rolling Mill Structural Package,35.7028603,-89.9700561,2024-01-06 18:00:00,good weather
23-149,Hybar Rolling Mill Structural Package,35.7028603,-89.9700561,2024-01-07 06:00:00,good weather
23-149,Hybar Rolling Mill Structural Package,35.7028603,-89.9700561,2024-01-07 09:00:00,good weather
23-149,Hybar Rolling Mill Structural Package,35.7028603,-89.9700561,2024-01-07 12:00:00,good weather
23-149,Hybar Rolling Mill Structural Package,35.7028603,-89.9700561,2024-01-07 15:00:00,good weather
23-149,Hybar Rolling Mill Structural Package,35.7028603,-89.9700561,2024-01-07 18:00:00,good weather
23-149,Hybar Rolling Mill Structural Package,35.7028603,-89.9700561,2024-01-08 06:00:00,good weather
23-149,Hybar Rolling Mill Structural Package,35.7028603,-89.9700561,2024-01-08 09:00:00,good weather
23-149,Hybar Rolling Mill Structural Package,35.7028603,-89.9700561,2024-01-08 12:00:00,High Wind
23-149,Hybar Rolling Mill Structural Package,35.7028603,-89.9700561,2024-01-08 15:00:00,High Wind
23-149,Hybar Rolling Mill Structural Package,35.7028603,-89.9700561,2024-01-08 18:00:00,Rain
23-149,Hybar Rolling Mill Structural Package,35.7028603,-89.9700561,2024-01-09 06:00:00,Rain
23-149,Hybar Rolling Mill Structural Package,35.7028603,-89.9700561,2024-01-09 09:00:00,Rain
23-149,Hybar Rolling Mill Structural Package,35.7028603,-89.9700561,2024-01-09 12:00:00,Rain
23-149,Hybar Rolling Mill Structural Package,35.7028603,-89.9700561,2024-01-09 15:00:00,Rain
23-149,Hybar Rolling Mill Structural Package,35.7028603,-89.9700561,2024-01-09 18:00:00,Rain
23-150,HCA MID AMERICA MARKET LAB,38.9536174,-94.73357089999999,2024-01-05 06:00:00,good weather
23-150,HCA MID AMERICA MARKET LAB,38.9536174,-94.73357089999999,2024-01-05 09:00:00,Snow
23-150,HCA MID AMERICA MARKET LAB,38.9536174,-94.73357089999999,2024-01-05 12:00:00,Snow
23-150,HCA MID AMERICA MARKET LAB,38.9536174,-94.73357089999999,2024-01-05 15:00:00,Snow
23-150,HCA MID AMERICA MARKET LAB,38.9536174,-94.73357089999999,2024-01-05 18:00:00,Snow
23-150,HCA MID AMERICA MARKET LAB,38.9536174,-94.73357089999999,2024-01-06 06:00:00,good weather
23-150,HCA MID AMERICA MARKET LAB,38.9536174,-94.73357089999999,2024-01-06 09:00:00,good weather
23-150,HCA MID AMERICA MARKET LAB,38.9536174,-94.73357089999999,2024-01-06 12:00:00,good weather
23-150,HCA MID AMERICA MARKET LAB,38.9536174,-94.73357089999999,2024-01-06 15:00:00,good weather
23-150,HCA MID AMERICA MARKET LAB,38.9536174,-94.73357089999999,2024-01-06 18:00:00,good weather
23-150,HCA MID AMERICA MARKET LAB,38.9536174,-94.73357089999999,2024-01-07 06:00:00,good weather
23-150,HCA MID AMERICA MARKET LAB,38.9536174,-94.73357089999999,2024-01-07 09:00:00,good weather
23-150,HCA MID AMERICA MARKET LAB,38.9536174,-94.73357089999999,2024-01-07 12:00:00,good weather
23-150,HCA MID AMERICA MARKET LAB,38.9536174,-94.73357089999999,2024-01-07 15:00:00,good weather
23-150,HCA MID AMERICA MARKET LAB,38.9536174,-94.73357089999999,2024-01-07 18:00:00,good weather
23-150,HCA MID AMERICA MARKET LAB,38.9536174,-94.73357089999999,2024-01-08 06:00:00,good weather
23-150,HCA MID AMERICA MARKET LAB,38.9536174,-94.73357089999999,2024-01-08 09:00:00,good weather
23-150,HCA MID AMERICA MARKET LAB,38.9536174,-94.73357089999999,2024-01-08 12:00:00,Rain
23-150,HCA MID AMERICA MARKET LAB,38.9536174,-94.73357089999999,2024-01-08 15:00:00,Snow
23-150,HCA MID AMERICA MARKET LAB,38.9536174,-94.73357089999999,2024-01-08 18:00:00,Snow
23-150,HCA MID AMERICA MARKET LAB,38.9536174,-94.73357089999999,2024-01-09 06:00:00,Snow
23-150,HCA MID AMERICA MARKET LAB,38.9536174,-94.73357089999999,2024-01-09 09:00:00,High Wind
23-150,HCA MID AMERICA MARKET LAB,38.9536174,-94.73357089999999,2024-01-09 12:00:00,High Wind
23-150,HCA MID AMERICA MARKET LAB,38.9536174,-94.73357089999999,2024-01-09 15:00:00,High Wind
23-150,HCA MID AMERICA MARKET LAB,38.9536174,-94.73357089999999,2024-01-09 18:00:00,High Wind
23-151,OREM WRF TERTIARY FILTER REUSE,40.2785376,-111.7367113,2024-01-05 06:00:00,Snow
23-151,OREM WRF TERTIARY FILTER REUSE,40.2785376,-111.7367113,2024-01-05 09:00:00,Snow
23-151,OREM WRF TERTIARY FILTER REUSE,40.2785376,-111.7367113,2024-01-05 12:00:00,Snow
23-151,OREM WRF TERTIARY FILTER REUSE,40.2785376,-111.7367113,2024-01-05 15:00:00,Snow
23-151,OREM WRF TERTIARY FILTER REUSE,40.2785376,-111.7367113,2024-01-05 18:00:00,Snow
23-151,OREM WRF TERTIARY FILTER REUSE,40.2785376,-111.7367113,2024-01-06 06:00:00,good weather
23-151,OREM WRF TERTIARY FILTER REUSE,40.2785376,-111.7367113,2024-01-06 09:00:00,good weather
23-151,OREM WRF TERTIARY FILTER REUSE,40.2785376,-111.7367113,2024-01-06 12:00:00,good weather
23-151,OREM WRF TERTIARY FILTER REUSE,40.2785376,-111.7367113,2024-01-06 15:00:00,good weather
23-151,OREM WRF TERTIARY FILTER REUSE,40.2785376,-111.7367113,2024-01-06 18:00:00,Snow
23-151,OREM WRF TERTIARY FILTER REUSE,40.2785376,-111.7367113,2024-01-07 06:00:00,Snow
23-151,OREM WRF TERTIARY FILTER REUSE,40.2785376,-111.7367113,2024-01-07 09:00:00,Snow
23-151,OREM WRF TERTIARY FILTER REUSE,40.2785376,-111.7367113,2024-01-07 12:00:00,Snow
23-151,OREM WRF TERTIARY FILTER REUSE,40.2785376,-111.7367113,2024-01-07 15:00:00,Snow
23-151,OREM WRF TERTIARY FILTER REUSE,40.2785376,-111.7367113,2024-01-07 18:00:00,Snow
23-151,OREM WRF TERTIARY FILTER REUSE,40.2785376,-111.7367113,2024-01-08 06:00:00,Snow
23-151,OREM WRF TERTIARY FILTER REUSE,40.2785376,-111.7367113,2024-01-08 09:00:00,Snow
23-151,OREM WRF TERTIARY FILTER REUSE,40.2785376,-111.7367113,2024-01-08 12:00:00,Snow
23-151,OREM WRF TERTIARY FILTER REUSE,40.2785376,-111.7367113,2024-01-08 15:00:00,Snow
23-151,OREM WRF TERTIARY FILTER REUSE,40.2785376,-111.7367113,2024-01-08 18:00:00,Extreme Low Temperature
23-151,OREM WRF TERTIARY FILTER REUSE,40.2785376,-111.7367113,2024-01-09 06:00:00,good weather
23-151,OREM WRF TERTIARY FILTER REUSE,40.2785376,-111.7367113,2024-01-09 09:00:00,good weather
23-151,OREM WRF TERTIARY FILTER REUSE,40.2785376,-111.7367113,2024-01-09 12:00:00,Snow
23-151,OREM WRF TERTIARY FILTER REUSE,40.2785376,-111.7367113,2024-01-09 15:00:00,Snow
23-151,OREM WRF TERTIARY FILTER REUSE,40.2785376,-111.7367113,2024-01-09 18:00:00,Snow
23-152,SELECT STEEL TRANSFER PLATES,38.714751,-95.072575,2024-01-05 06:00:00,good weather
23-152,SELECT STEEL TRANSFER PLATES,38.714751,-95.072575,2024-01-05 09:00:00,Snow
23-152,SELECT STEEL TRANSFER PLATES,38.714751,-95.072575,2024-01-05 12:00:00,Snow
23-152,SELECT STEEL TRANSFER PLATES,38.714751,-95.072575,2024-01-05 15:00:00,Snow
23-152,SELECT STEEL TRANSFER PLATES,38.714751,-95.072575,2024-01-05 18:00:00,Snow
23-152,SELECT STEEL TRANSFER PLATES,38.714751,-95.072575,2024-01-06 06:00:00,good weather
23-152,SELECT STEEL TRANSFER PLATES,38.714751,-95.072575,2024-01-06 09:00:00,good weather
23-152,SELECT STEEL TRANSFER PLATES,38.714751,-95.072575,2024-01-06 12:00:00,good weather
23-152,SELECT STEEL TRANSFER PLATES,38.714751,-95.072575,2024-01-06 15:00:00,good weather
23-152,SELECT STEEL TRANSFER PLATES,38.714751,-95.072575,2024-01-06 18:00:00,good weather
23-152,SELECT STEEL TRANSFER PLATES,38.714751,-95.072575,2024-01-07 06:00:00,good weather
23-152,SELECT STEEL TRANSFER PLATES,38.714751,-95.072575,2024-01-07 09:00:00,good weather
23-152,SELECT STEEL TRANSFER PLATES,38.714751,-95.072575,2024-01-07 12:00:00,good weather
23-152,SELECT STEEL TRANSFER PLATES,38.714751,-95.072575,2024-01-07 15:00:00,good weather
23-152,SELECT STEEL TRANSFER PLATES,38.714751,-95.072575,2024-01-07 18:00:00,good weather
23-152,SELECT STEEL TRANSFER PLATES,38.714751,-95.072575,2024-01-08 06:00:00,good weather
23-152,SELECT STEEL TRANSFER PLATES,38.714751,-95.072575,2024-01-08 09:00:00,High Wind
23-152,SELECT STEEL TRANSFER PLATES,38.714751,-95.072575,2024-01-08 12:00:00,Rain
23-152,SELECT STEEL TRANSFER PLATES,38.714751,-95.072575,2024-01-08 15:00:00,Snow
23-152,SELECT STEEL TRANSFER PLATES,38.714751,-95.072575,2024-01-08 18:00:00,Snow
23-152,SELECT STEEL TRANSFER PLATES,38.714751,-95.072575,2024-01-09 06:00:00,Snow
23-152,SELECT STEEL TRANSFER PLATES,38.714751,-95.072575,2024-01-09 09:00:00,High Wind
23-152,SELECT STEEL TRANSFER PLATES,38.714751,-95.072575,2024-01-09 12:00:00,High Wind
23-152,SELECT STEEL TRANSFER PLATES,38.714751,-95.072575,2024-01-09 15:00:00,High Wind
23-152,SELECT STEEL TRANSFER PLATES,38.714751,-95.072575,2024-01-09 18:00:00,High Wind
23-153,Stormont Vail Flint Hills Radiology Mech Improvements,39.0140681,-96.85110399999999,2024-01-05 06:00:00,good weather
23-153,Stormont Vail Flint Hills Radiology Mech Improvements,39.0140681,-96.85110399999999,2024-01-05 09:00:00,Snow
23-153,Stormont Vail Flint Hills Radiology Mech Improvements,39.0140681,-96.85110399999999,2024-01-05 12:00:00,Snow
23-153,Stormont Vail Flint Hills Radiology Mech Improvements,39.0140681,-96.85110399999999,2024-01-05 15:00:00,Snow
23-153,Stormont Vail Flint Hills Radiology Mech Improvements,39.0140681,-96.85110399999999,2024-01-05 18:00:00,Snow
23-153,Stormont Vail Flint Hills Radiology Mech Improvements,39.0140681,-96.85110399999999,2024-01-06 06:00:00,good weather
23-153,Stormont Vail Flint Hills Radiology Mech Improvements,39.0140681,-96.85110399999999,2024-01-06 09:00:00,good weather
23-153,Stormont Vail Flint Hills Radiology Mech Improvements,39.0140681,-96.85110399999999,2024-01-06 12:00:00,good weather
23-153,Stormont Vail Flint Hills Radiology Mech Improvements,39.0140681,-96.85110399999999,2024-01-06 15:00:00,good weather
23-153,Stormont Vail Flint Hills Radiology Mech Improvements,39.0140681,-96.85110399999999,2024-01-06 18:00:00,good weather
23-153,Stormont Vail Flint Hills Radiology Mech Improvements,39.0140681,-96.85110399999999,2024-01-07 06:00:00,good weather
23-153,Stormont Vail Flint Hills Radiology Mech Improvements,39.0140681,-96.85110399999999,2024-01-07 09:00:00,good weather
23-153,Stormont Vail Flint Hills Radiology Mech Improvements,39.0140681,-96.85110399999999,2024-01-07 12:00:00,good weather
23-153,Stormont Vail Flint Hills Radiology Mech Improvements,39.0140681,-96.85110399999999,2024-01-07 15:00:00,good weather
23-153,Stormont Vail Flint Hills Radiology Mech Improvements,39.0140681,-96.85110399999999,2024-01-07 18:00:00,good weather
23-153,Stormont Vail Flint Hills Radiology Mech Improvements,39.0140681,-96.85110399999999,2024-01-08 06:00:00,Rain
23-153,Stormont Vail Flint Hills Radiology Mech Improvements,39.0140681,-96.85110399999999,2024-01-08 09:00:00,Rain
23-153,Stormont Vail Flint Hills Radiology Mech Improvements,39.0140681,-96.85110399999999,2024-01-08 12:00:00,Snow
23-153,Stormont Vail Flint Hills Radiology Mech Improvements,39.0140681,-96.85110399999999,2024-01-08 15:00:00,Snow
23-153,Stormont Vail Flint Hills Radiology Mech Improvements,39.0140681,-96.85110399999999,2024-01-08 18:00:00,Snow
23-153,Stormont Vail Flint Hills Radiology Mech Improvements,39.0140681,-96.85110399999999,2024-01-09 06:00:00,Snow
23-153,Stormont Vail Flint Hills Radiology Mech Improvements,39.0140681,-96.85110399999999,2024-01-09 09:00:00,High Wind
23-153,Stormont Vail Flint Hills Radiology Mech Improvements,39.0140681,-96.85110399999999,2024-01-09 12:00:00,High Wind
23-153,Stormont Vail Flint Hills Radiology Mech Improvements,39.0140681,-96.85110399999999,2024-01-09 15:00:00,High Wind
23-153,Stormont Vail Flint Hills Radiology Mech Improvements,39.0140681,-96.85110399999999,2024-01-09 18:00:00,good weather
23-155,Stormont Vail Flint Hills SPD Kitchen Improvements,39.0140681,-96.85110399999999,2024-01-05 06:00:00,good weather
23-155,Stormont Vail Flint Hills SPD Kitchen Improvements,39.0140681,-96.85110399999999,2024-01-05 09:00:00,Snow
23-155,Stormont Vail Flint Hills SPD Kitchen Improvements,39.0140681,-96.85110399999999,2024-01-05 12:00:00,Snow
23-155,Stormont Vail Flint Hills SPD Kitchen Improvements,39.0140681,-96.85110399999999,2024-01-05 15:00:00,Snow
23-155,Stormont Vail Flint Hills SPD Kitchen Improvements,39.0140681,-96.85110399999999,2024-01-05 18:00:00,Snow
23-155,Stormont Vail Flint Hills SPD Kitchen Improvements,39.0140681,-96.85110399999999,2024-01-06 06:00:00,good weather
23-155,Stormont Vail Flint Hills SPD Kitchen Improvements,39.0140681,-96.85110399999999,2024-01-06 09:00:00,good weather
23-155,Stormont Vail Flint Hills SPD Kitchen Improvements,39.0140681,-96.85110399999999,2024-01-06 12:00:00,good weather
23-155,Stormont Vail Flint Hills SPD Kitchen Improvements,39.0140681,-96.85110399999999,2024-01-06 15:00:00,good weather
23-155,Stormont Vail Flint Hills SPD Kitchen Improvements,39.0140681,-96.85110399999999,2024-01-06 18:00:00,good weather
23-155,Stormont Vail Flint Hills SPD Kitchen Improvements,39.0140681,-96.85110399999999,2024-01-07 06:00:00,good weather
23-155,Stormont Vail Flint Hills SPD Kitchen Improvements,39.0140681,-96.85110399999999,2024-01-07 09:00:00,good weather
23-155,Stormont Vail Flint Hills SPD Kitchen Improvements,39.0140681,-96.85110399999999,2024-01-07 12:00:00,good weather
23-155,Stormont Vail Flint Hills SPD Kitchen Improvements,39.0140681,-96.85110399999999,2024-01-07 15:00:00,good weather
23-155,Stormont Vail Flint Hills SPD Kitchen Improvements,39.0140681,-96.85110399999999,2024-01-07 18:00:00,good weather
23-155,Stormont Vail Flint Hills SPD Kitchen Improvements,39.0140681,-96.85110399999999,2024-01-08 06:00:00,Rain
23-155,Stormont Vail Flint Hills SPD Kitchen Improvements,39.0140681,-96.85110399999999,2024-01-08 09:00:00,Rain
23-155,Stormont Vail Flint Hills SPD Kitchen Improvements,39.0140681,-96.85110399999999,2024-01-08 12:00:00,Snow
23-155,Stormont Vail Flint Hills SPD Kitchen Improvements,39.0140681,-96.85110399999999,2024-01-08 15:00:00,Snow
23-155,Stormont Vail Flint Hills SPD Kitchen Improvements,39.0140681,-96.85110399999999,2024-01-08 18:00:00,Snow
23-155,Stormont Vail Flint Hills SPD Kitchen Improvements,39.0140681,-96.85110399999999,2024-01-09 06:00:00,Snow
23-155,Stormont Vail Flint Hills SPD Kitchen Improvements,39.0140681,-96.85110399999999,2024-01-09 09:00:00,High Wind
23-155,Stormont Vail Flint Hills SPD Kitchen Improvements,39.0140681,-96.85110399999999,2024-01-09 12:00:00,High Wind
23-155,Stormont Vail Flint Hills SPD Kitchen Improvements,39.0140681,-96.85110399999999,2024-01-09 15:00:00,High Wind
23-155,Stormont Vail Flint Hills SPD Kitchen Improvements,39.0140681,-96.85110399999999,2024-01-09 18:00:00,good weather
23-159,AIT Barracks Bldgs.1012 & 1013 Renovation,37.72837639999999,-92.11819729999999,2024-01-05 06:00:00,good weather
23-159,AIT Barracks Bldgs.1012 & 1013 Renovation,37.72837639999999,-92.11819729999999,2024-01-05 09:00:00,Snow
23-159,AIT Barracks Bldgs.1012 & 1013 Renovation,37.72837639999999,-92.11819729999999,2024-01-05 12:00:00,Snow
23-159,AIT Barracks Bldgs.1012 & 1013 Renovation,37.72837639999999,-92.11819729999999,2024-01-05 15:00:00,good weather
23-159,AIT Barracks Bldgs.1012 & 1013 Renovation,37.72837639999999,-92.11819729999999,2024-01-05 18:00:00,good weather
23-159,AIT Barracks Bldgs.1012 & 1013 Renovation,37.72837639999999,-92.11819729999999,2024-01-06 06:00:00,good weather
23-159,AIT Barracks Bldgs.1012 & 1013 Renovation,37.72837639999999,-92.11819729999999,2024-01-06 09:00:00,Rain
23-159,AIT Barracks Bldgs.1012 & 1013 Renovation,37.72837639999999,-92.11819729999999,2024-01-06 12:00:00,Rain
23-159,AIT Barracks Bldgs.1012 & 1013 Renovation,37.72837639999999,-92.11819729999999,2024-01-06 15:00:00,good weather
23-159,AIT Barracks Bldgs.1012 & 1013 Renovation,37.72837639999999,-92.11819729999999,2024-01-06 18:00:00,good weather
23-159,AIT Barracks Bldgs.1012 & 1013 Renovation,37.72837639999999,-92.11819729999999,2024-01-07 06:00:00,good weather
23-159,AIT Barracks Bldgs.1012 & 1013 Renovation,37.72837639999999,-92.11819729999999,2024-01-07 09:00:00,good weather
23-159,AIT Barracks Bldgs.1012 & 1013 Renovation,37.72837639999999,-92.11819729999999,2024-01-07 12:00:00,good weather
23-159,AIT Barracks Bldgs.1012 & 1013 Renovation,37.72837639999999,-92.11819729999999,2024-01-07 15:00:00,good weather
23-159,AIT Barracks Bldgs.1012 & 1013 Renovation,37.72837639999999,-92.11819729999999,2024-01-07 18:00:00,good weather
23-159,AIT Barracks Bldgs.1012 & 1013 Renovation,37.72837639999999,-92.11819729999999,2024-01-08 06:00:00,good weather
23-159,AIT Barracks Bldgs.1012 & 1013 Renovation,37.72837639999999,-92.11819729999999,2024-01-08 09:00:00,good weather
